id,activity_hour,step_total,calories,total_intensity,average_intensity
7086361926,2016-03-23 04:00:00,0,80,0,0.0
7086361926,2016-03-23 05:00:00,0,79,0,0.0
7086361926,2016-03-23 06:00:00,0,73,0,0.0
7086361926,2016-03-23 07:00:00,0,81,1,0.016667
7086361926,2016-03-23 08:00:00,0,89,5,0.083333
7086361926,2016-03-23 09:00:00,0,68,0,0.0
7086361926,2016-03-23 10:00:00,0,68,0,0.0
7086361926,2016-03-23 11:00:00,0,68,0,0.0
7086361926,2016-03-23 12:00:00,0,68,0,0.0
7086361926,2016-03-23 13:00:00,0,68,0,0.0
7086361926,2016-03-23 14:00:00,0,68,0,0.0
7086361926,2016-03-23 15:00:00,322,103,9,0.15
7086361926,2016-03-23 16:00:00,382,125,17,0.283333
7086361926,2016-03-23 17:00:00,9,70,1,0.016667
7086361926,2016-03-23 18:00:00,0,68,0,0.0
7086361926,2016-03-23 19:00:00,0,68,0,0.0
7086361926,2016-03-23 20:00:00,0,68,0,0.0
7086361926,2016-03-23 21:00:00,0,68,0,0.0
7086361926,2016-03-23 22:00:00,0,68,0,0.0
7086361926,2016-03-23 23:00:00,0,68,0,0.0
7086361926,2016-03-24 00:00:00,0,68,0,0.0
7086361926,2016-03-24 01:00:00,0,68,0,0.0
7086361926,2016-03-24 02:00:00,0,68,0,0.0
7086361926,2016-03-24 03:00:00,0,68,0,0.0
7086361926,2016-03-24 04:00:00,0,68,0,0.0
7086361926,2016-03-24 05:00:00,0,68,0,0.0
7086361926,2016-03-24 06:00:00,4,70,1,0.016667
7086361926,2016-03-24 07:00:00,0,68,0,0.0
7086361926,2016-03-24 08:00:00,0,68,0,0.0
7086361926,2016-03-24 09:00:00,737,127,12,0.2
7086361926,2016-03-24 10:00:00,372,119,9,0.15
7086361926,2016-03-24 11:00:00,1192,188,43,0.716667
7086361926,2016-03-24 12:00:00,402,107,8,0.133333
7086361926,2016-03-24 13:00:00,1053,212,43,0.716667
7086361926,2016-03-24 14:00:00,3311,361,123,2.05
7086361926,2016-03-24 15:00:00,611,269,52,0.866667
7086361926,2016-03-24 16:00:00,2121,254,46,0.766667
7086361926,2016-03-24 17:00:00,114,84,6,0.1
7086361926,2016-03-24 18:00:00,593,133,20,0.333333
7086361926,2016-03-24 19:00:00,45,83,4,0.066667
7086361926,2016-03-24 20:00:00,299,113,11,0.183333
7086361926,2016-03-24 21:00:00,218,112,11,0.183333
7086361926,2016-03-24 22:00:00,371,120,12,0.2
7086361926,2016-03-24 23:00:00,61,94,4,0.066667
7086361926,2016-03-25 00:00:00,2854,324,102,1.7
7086361926,2016-03-25 01:00:00,809,148,18,0.3
7086361926,2016-03-25 02:00:00,0,78,0,0.0
7086361926,2016-03-25 03:00:00,0,82,0,0.0
7086361926,2016-03-25 04:00:00,0,81,0,0.0
7086361926,2016-03-25 05:00:00,0,80,0,0.0
7086361926,2016-03-25 06:00:00,15,75,2,0.033333
7086361926,2016-03-25 07:00:00,0,78,0,0.0
7086361926,2016-03-25 08:00:00,0,75,0,0.0
7086361926,2016-03-25 09:00:00,0,70,0,0.0
7086361926,2016-03-25 10:00:00,0,69,0,0.0
7086361926,2016-03-25 11:00:00,0,74,0,0.0
7086361926,2016-03-25 12:00:00,0,68,0,0.0
7086361926,2016-03-25 13:00:00,0,68,0,0.0
7086361926,2016-03-25 14:00:00,0,68,0,0.0
7086361926,2016-03-25 15:00:00,0,68,0,0.0
7086361926,2016-03-25 16:00:00,0,68,0,0.0
7086361926,2016-03-25 17:00:00,0,68,0,0.0
7086361926,2016-03-25 18:00:00,96,82,6,0.1
7086361926,2016-03-25 19:00:00,146,103,12,0.2
7086361926,2016-03-25 20:00:00,292,103,9,0.15
7086361926,2016-03-25 21:00:00,110,104,6,0.1
7086361926,2016-03-25 22:00:00,160,106,9,0.15
7086361926,2016-03-25 23:00:00,169,119,11,0.183333
7086361926,2016-03-26 00:00:00,1832,268,66,1.1
7086361926,2016-03-26 01:00:00,307,144,20,0.333333
7086361926,2016-03-26 02:00:00,9,79,1,0.016667
7086361926,2016-03-26 03:00:00,0,81,0,0.0
7086361926,2016-03-26 04:00:00,0,82,0,0.0
7086361926,2016-03-26 05:00:00,0,81,0,0.0
7086361926,2016-03-26 06:00:00,0,82,0,0.0
7086361926,2016-03-26 07:00:00,0,82,0,0.0
7086361926,2016-03-26 08:00:00,83,117,12,0.2
7086361926,2016-03-26 09:00:00,1187,180,30,0.5
7086361926,2016-03-26 10:00:00,453,137,17,0.283333
7086361926,2016-03-26 11:00:00,65,94,5,0.083333
7086361926,2016-03-26 12:00:00,1866,189,38,0.633333
7086361926,2016-03-26 13:00:00,458,110,11,0.183333
7086361926,2016-03-26 14:00:00,1242,165,31,0.516667
7086361926,2016-03-26 15:00:00,2412,230,56,0.933333
7086361926,2016-03-26 16:00:00,1874,188,46,0.766667
7086361926,2016-03-26 17:00:00,952,151,25,0.416667
7086361926,2016-03-26 18:00:00,1293,165,31,0.516667
7086361926,2016-03-26 19:00:00,172,90,7,0.116667
7086361926,2016-03-26 20:00:00,69,93,5,0.083333
7086361926,2016-03-26 21:00:00,8,86,1,0.016667
7086361926,2016-03-26 22:00:00,37,84,1,0.016667
7086361926,2016-03-26 23:00:00,0,74,0,0.0
7086361926,2016-03-27 00:00:00,6,70,1,0.016667
7086361926,2016-03-27 01:00:00,0,68,0,0.0
7086361926,2016-03-27 02:00:00,0,68,0,0.0
7086361926,2016-03-27 03:00:00,0,68,0,0.0
7086361926,2016-03-27 04:00:00,0,68,0,0.0
7086361926,2016-03-27 05:00:00,0,68,0,0.0
7086361926,2016-03-27 06:00:00,247,104,10,0.166667
7086361926,2016-03-27 07:00:00,1805,240,55,0.916667
7086361926,2016-03-27 08:00:00,64,93,3,0.05
7086361926,2016-03-27 09:00:00,14,87,1,0.016667
7086361926,2016-03-27 10:00:00,345,138,20,0.333333
7086361926,2016-03-27 11:00:00,395,132,18,0.3
7086361926,2016-03-27 12:00:00,191,111,10,0.166667
7086361926,2016-03-27 13:00:00,251,112,13,0.216667
7086361926,2016-03-27 14:00:00,258,115,12,0.2
7086361926,2016-03-27 15:00:00,197,102,6,0.1
7086361926,2016-03-27 16:00:00,165,93,7,0.116667
7086361926,2016-03-27 17:00:00,0,68,0,0.0
7086361926,2016-03-27 18:00:00,0,68,0,0.0
7086361926,2016-03-27 19:00:00,216,108,12,0.2
7086361926,2016-03-27 20:00:00,827,167,29,0.483333
7086361926,2016-03-27 21:00:00,0,73,0,0.0
7086361926,2016-03-27 22:00:00,0,68,0,0.0
7086361926,2016-03-27 23:00:00,0,68,0,0.0
7086361926,2016-03-28 00:00:00,0,68,0,0.0
7086361926,2016-03-28 01:00:00,0,68,0,0.0
7086361926,2016-03-28 02:00:00,0,68,0,0.0
7086361926,2016-03-28 03:00:00,0,68,0,0.0
7086361926,2016-03-28 04:00:00,0,68,0,0.0
7086361926,2016-03-28 05:00:00,0,68,0,0.0
7086361926,2016-03-28 06:00:00,0,68,0,0.0
7086361926,2016-03-28 07:00:00,0,68,0,0.0
7086361926,2016-03-28 08:00:00,0,68,0,0.0
7086361926,2016-03-28 09:00:00,0,68,0,0.0
7086361926,2016-03-28 10:00:00,50,96,5,0.083333
7086361926,2016-03-28 11:00:00,874,177,31,0.516667
7086361926,2016-03-28 12:00:00,37,89,4,0.066667
7086361926,2016-03-28 13:00:00,275,102,7,0.116667
7086361926,2016-03-28 14:00:00,0,82,0,0.0
7086361926,2016-03-28 15:00:00,76,84,3,0.05
7086361926,2016-03-28 16:00:00,1331,172,28,0.466667
7086361926,2016-03-28 17:00:00,903,164,28,0.466667
7086361926,2016-03-28 18:00:00,103,104,8,0.133333
7086361926,2016-03-28 19:00:00,5,84,1,0.016667
7086361926,2016-03-28 20:00:00,0,80,0,0.0
7086361926,2016-03-28 21:00:00,0,81,0,0.0
7086361926,2016-03-28 22:00:00,0,76,0,0.0
7086361926,2016-03-28 23:00:00,0,78,0,0.0
7086361926,2016-03-29 00:00:00,0,69,0,0.0
7086361926,2016-03-29 01:00:00,0,68,0,0.0
7086361926,2016-03-29 02:00:00,0,68,0,0.0
7086361926,2016-03-29 03:00:00,0,68,0,0.0
7086361926,2016-03-29 04:00:00,0,73,1,0.016667
7086361926,2016-03-29 05:00:00,0,71,0,0.0
7086361926,2016-03-29 06:00:00,27,87,6,0.1
7086361926,2016-03-29 07:00:00,549,146,21,0.35
7086361926,2016-03-29 08:00:00,582,137,21,0.35
7086361926,2016-03-29 09:00:00,581,132,17,0.283333
7086361926,2016-03-29 10:00:00,63,85,3,0.05
7086361926,2016-03-29 11:00:00,0,76,0,0.0
7086361926,2016-03-29 12:00:00,198,96,8,0.133333
7086361926,2016-03-29 13:00:00,1317,165,20,0.333333
7086361926,2016-03-29 14:00:00,0,82,0,0.0
7086361926,2016-03-29 15:00:00,190,97,6,0.1
7086361926,2016-03-29 16:00:00,376,111,11,0.183333
7086361926,2016-03-29 17:00:00,243,113,11,0.183333
7086361926,2016-03-29 18:00:00,132,103,8,0.133333
7086361926,2016-03-29 19:00:00,288,115,12,0.2
7086361926,2016-03-29 20:00:00,110,95,4,0.066667
7086361926,2016-03-29 21:00:00,48,95,5,0.083333
7086361926,2016-03-29 22:00:00,11,76,2,0.033333
7086361926,2016-03-29 23:00:00,0,68,0,0.0
7086361926,2016-03-30 00:00:00,0,68,0,0.0
7086361926,2016-03-30 01:00:00,0,68,0,0.0
7086361926,2016-03-30 02:00:00,0,68,0,0.0
7086361926,2016-03-30 03:00:00,0,68,0,0.0
7086361926,2016-03-30 04:00:00,0,68,0,0.0
7086361926,2016-03-30 05:00:00,0,68,0,0.0
7086361926,2016-03-30 06:00:00,691,139,17,0.283333
7086361926,2016-03-30 07:00:00,381,123,15,0.25
7086361926,2016-03-30 08:00:00,10,85,1,0.016667
7086361926,2016-03-30 09:00:00,47,89,3,0.05
7086361926,2016-03-30 10:00:00,594,124,15,0.25
7086361926,2016-03-30 11:00:00,32,87,1,0.016667
7086361926,2016-03-30 12:00:00,132,103,9,0.15
7086361926,2016-03-30 13:00:00,930,163,17,0.283333
7086361926,2016-03-30 14:00:00,639,135,11,0.183333
7086361926,2016-03-30 15:00:00,216,99,5,0.083333
7086361926,2016-03-30 16:00:00,514,130,18,0.3
7086361926,2016-03-30 17:00:00,102,98,4,0.066667
7086361926,2016-03-30 18:00:00,0,87,0,0.0
7086361926,2016-03-30 19:00:00,0,80,0,0.0
7086361926,2016-03-30 20:00:00,25,83,3,0.05
7086361926,2016-03-30 21:00:00,8,83,1,0.016667
7086361926,2016-03-30 22:00:00,18,86,2,0.033333
7086361926,2016-03-30 23:00:00,0,71,0,0.0
7086361926,2016-03-31 00:00:00,0,68,0,0.0
7086361926,2016-03-31 01:00:00,0,69,0,0.0
7086361926,2016-03-31 02:00:00,0,70,0,0.0
7086361926,2016-03-31 03:00:00,16,87,3,0.05
7086361926,2016-03-31 04:00:00,0,81,0,0.0
7086361926,2016-03-31 05:00:00,0,69,0,0.0
7086361926,2016-03-31 06:00:00,8,70,1,0.016667
7086361926,2016-03-31 07:00:00,0,68,0,0.0
7086361926,2016-03-31 08:00:00,0,68,0,0.0
7086361926,2016-03-31 09:00:00,0,68,0,0.0
7086361926,2016-03-31 10:00:00,45,80,4,0.066667
7086361926,2016-03-31 11:00:00,581,136,19,0.316667
7086361926,2016-03-31 12:00:00,647,141,19,0.316667
7086361926,2016-03-31 13:00:00,829,139,30,0.5
7086361926,2016-03-31 14:00:00,225,110,10,0.166667
7086361926,2016-03-31 15:00:00,1555,180,46,0.766667
7086361926,2016-03-31 16:00:00,1591,184,49,0.816667
7086361926,2016-03-31 17:00:00,379,116,14,0.233333
7086361926,2016-03-31 18:00:00,27,81,2,0.033333
7086361926,2016-03-31 19:00:00,9,85,1,0.016667
7086361926,2016-03-31 20:00:00,440,126,19,0.316667
7086361926,2016-03-31 21:00:00,311,124,17,0.283333
7086361926,2016-03-31 22:00:00,40,98,5,0.083333
7086361926,2016-03-31 23:00:00,29,78,2,0.033333
7086361926,2016-04-01 00:00:00,0,68,0,0.0
7086361926,2016-04-01 01:00:00,0,68,0,0.0
7086361926,2016-04-01 02:00:00,0,68,0,0.0
7086361926,2016-04-01 03:00:00,11,70,1,0.016667
7086361926,2016-04-01 04:00:00,0,68,0,0.0
7086361926,2016-04-01 05:00:00,4,69,1,0.016667
7086361926,2016-04-01 06:00:00,69,76,3,0.05
7086361926,2016-04-01 07:00:00,409,133,18,0.3
7086361926,2016-04-01 08:00:00,506,116,16,0.266667
7086361926,2016-04-01 09:00:00,31,81,3,0.05
7086361926,2016-04-01 10:00:00,194,91,7,0.116667
7086361926,2016-04-01 11:00:00,0,69,0,0.0
7086361926,2016-04-01 12:00:00,195,90,8,0.133333
7086361926,2016-04-01 13:00:00,4809,344,113,1.883333
7086361926,2016-04-01 14:00:00,546,110,17,0.283333
7086361926,2016-04-01 15:00:00,139,85,6,0.1
7086361926,2016-04-01 16:00:00,454,106,14,0.233333
7086361926,2016-04-01 17:00:00,708,127,17,0.283333
7086361926,2016-04-01 18:00:00,1562,171,46,0.766667
7086361926,2016-04-01 19:00:00,1548,178,46,0.766667
7086361926,2016-04-01 20:00:00,102,80,4,0.066667
7086361926,2016-04-01 21:00:00,44,78,4,0.066667
7086361926,2016-04-01 22:00:00,85,79,3,0.05
7086361926,2016-04-01 23:00:00,47,72,1,0.016667
7086361926,2016-04-02 00:00:00,0,68,0,0.0
7086361926,2016-04-02 01:00:00,0,68,0,0.0
7086361926,2016-04-02 02:00:00,0,68,0,0.0
7086361926,2016-04-02 03:00:00,0,68,0,0.0
7086361926,2016-04-02 04:00:00,0,68,0,0.0
7086361926,2016-04-02 05:00:00,0,68,0,0.0
7086361926,2016-04-02 06:00:00,0,68,0,0.0
7086361926,2016-04-02 07:00:00,0,68,0,0.0
7086361926,2016-04-02 08:00:00,0,68,0,0.0
7086361926,2016-04-02 09:00:00,4,70,1,0.016667
7086361926,2016-04-02 10:00:00,0,68,0,0.0
7086361926,2016-04-02 11:00:00,0,68,0,0.0
7086361926,2016-04-02 12:00:00,0,68,0,0.0
7086361926,2016-04-02 13:00:00,0,68,0,0.0
7086361926,2016-04-02 14:00:00,0,68,0,0.0
7086361926,2016-04-02 15:00:00,0,68,0,0.0
7086361926,2016-04-02 16:00:00,0,68,0,0.0
7086361926,2016-04-02 17:00:00,0,68,0,0.0
7086361926,2016-04-02 18:00:00,0,68,0,0.0
7086361926,2016-04-02 19:00:00,0,68,0,0.0
7086361926,2016-04-02 20:00:00,0,68,0,0.0
7086361926,2016-04-02 21:00:00,9,70,1,0.016667
7086361926,2016-04-02 22:00:00,0,68,0,0.0
7086361926,2016-04-02 23:00:00,0,68,0,0.0
7086361926,2016-04-03 00:00:00,0,68,0,0.0
7086361926,2016-04-03 01:00:00,0,68,0,0.0
7086361926,2016-04-03 02:00:00,0,68,0,0.0
7086361926,2016-04-03 03:00:00,0,68,0,0.0
7086361926,2016-04-03 04:00:00,0,68,0,0.0
7086361926,2016-04-03 05:00:00,0,68,0,0.0
7086361926,2016-04-03 06:00:00,0,68,0,0.0
7086361926,2016-04-03 07:00:00,0,68,0,0.0
7086361926,2016-04-03 08:00:00,0,68,0,0.0
7086361926,2016-04-03 09:00:00,0,68,0,0.0
7086361926,2016-04-03 10:00:00,0,68,0,0.0
7086361926,2016-04-03 11:00:00,0,68,0,0.0
7086361926,2016-04-03 12:00:00,0,68,0,0.0
7086361926,2016-04-03 13:00:00,0,68,0,0.0
7086361926,2016-04-03 14:00:00,1790,199,41,0.683333
7086361926,2016-04-03 15:00:00,0,75,0,0.0
7086361926,2016-04-03 16:00:00,73,76,2,0.033333
7086361926,2016-04-03 17:00:00,6,72,1,0.016667
7086361926,2016-04-03 18:00:00,0,69,0,0.0
7086361926,2016-04-03 19:00:00,70,78,3,0.05
7086361926,2016-04-03 20:00:00,10,71,1,0.016667
7086361926,2016-04-03 21:00:00,0,69,0,0.0
7086361926,2016-04-03 22:00:00,0,68,0,0.0
7086361926,2016-04-03 23:00:00,0,68,0,0.0
7086361926,2016-04-04 00:00:00,0,68,0,0.0
7086361926,2016-04-04 01:00:00,0,68,0,0.0
7086361926,2016-04-04 02:00:00,0,68,0,0.0
7086361926,2016-04-04 03:00:00,0,68,0,0.0
7086361926,2016-04-04 04:00:00,0,68,0,0.0
7086361926,2016-04-04 05:00:00,0,68,0,0.0
7086361926,2016-04-04 06:00:00,0,68,0,0.0
7086361926,2016-04-04 07:00:00,460,118,18,0.3
7086361926,2016-04-04 08:00:00,34,71,1,0.016667
7086361926,2016-04-04 09:00:00,0,68,0,0.0
7086361926,2016-04-04 10:00:00,131,81,5,0.083333
7086361926,2016-04-04 11:00:00,508,107,14,0.233333
7086361926,2016-04-04 12:00:00,294,95,9,0.15
7086361926,2016-04-04 13:00:00,1618,170,22,0.366667
7086361926,2016-04-04 14:00:00,0,68,0,0.0
7086361926,2016-04-04 15:00:00,167,82,6,0.1
7086361926,2016-04-04 16:00:00,882,142,23,0.383333
7086361926,2016-04-04 17:00:00,967,360,115,1.916667
7086361926,2016-04-04 18:00:00,876,210,56,0.933333
7086361926,2016-04-04 19:00:00,130,97,8,0.133333
7086361926,2016-04-04 20:00:00,34,73,2,0.033333
7086361926,2016-04-04 21:00:00,0,68,0,0.0
7086361926,2016-04-04 22:00:00,0,68,0,0.0
7086361926,2016-04-04 23:00:00,0,68,0,0.0
7086361926,2016-04-05 00:00:00,0,68,0,0.0
7086361926,2016-04-05 01:00:00,0,68,0,0.0
7086361926,2016-04-05 02:00:00,0,68,0,0.0
7086361926,2016-04-05 03:00:00,0,68,0,0.0
7086361926,2016-04-05 04:00:00,0,68,0,0.0
7086361926,2016-04-05 05:00:00,0,68,0,0.0
7086361926,2016-04-05 06:00:00,10,70,1,0.016667
7086361926,2016-04-05 07:00:00,460,116,15,0.25
7086361926,2016-04-05 08:00:00,140,79,4,0.066667
7086361926,2016-04-05 09:00:00,33,71,1,0.016667
7086361926,2016-04-05 10:00:00,193,82,5,0.083333
7086361926,2016-04-05 11:00:00,79,75,3,0.05
7086361926,2016-04-05 12:00:00,351,104,14,0.233333
7086361926,2016-04-05 13:00:00,1296,163,21,0.35
7086361926,2016-04-05 14:00:00,30,75,3,0.05
7086361926,2016-04-05 15:00:00,0,69,0,0.0
7086361926,2016-04-05 16:00:00,781,133,20,0.333333
7086361926,2016-04-05 17:00:00,1288,317,102,1.7
7086361926,2016-04-05 18:00:00,2242,257,61,1.016667
7086361926,2016-04-05 19:00:00,319,117,16,0.266667
7086361926,2016-04-05 20:00:00,69,84,5,0.083333
7086361926,2016-04-05 21:00:00,122,77,2,0.033333
7086361926,2016-04-05 22:00:00,0,69,0,0.0
7086361926,2016-04-05 23:00:00,0,68,0,0.0
7086361926,2016-04-06 00:00:00,0,68,0,0.0
7086361926,2016-04-06 01:00:00,0,68,0,0.0
7086361926,2016-04-06 02:00:00,0,68,0,0.0
7086361926,2016-04-06 03:00:00,0,68,0,0.0
7086361926,2016-04-06 04:00:00,0,68,0,0.0
7086361926,2016-04-06 05:00:00,0,68,0,0.0
7086361926,2016-04-06 06:00:00,10,71,1,0.016667
7086361926,2016-04-06 07:00:00,710,138,22,0.366667
7086361926,2016-04-06 08:00:00,149,79,3,0.05
7086361926,2016-04-06 09:00:00,0,69,0,0.0
7086361926,2016-04-06 10:00:00,203,84,6,0.1
7086361926,2016-04-06 11:00:00,306,100,11,0.183333
7086361926,2016-04-06 12:00:00,323,100,10,0.166667
7086361926,2016-04-06 13:00:00,14,73,2,0.033333
7086361926,2016-04-06 14:00:00,104,76,3,0.05
7086361926,2016-04-06 15:00:00,295,92,8,0.133333
7086361926,2016-04-06 16:00:00,367,105,11,0.183333
7086361926,2016-04-06 17:00:00,3638,300,100,1.666667
7086361926,2016-04-06 18:00:00,57,77,2,0.033333
7086361926,2016-04-06 19:00:00,37,77,1,0.016667
7086361926,2016-04-06 20:00:00,214,96,10,0.166667
7086361926,2016-04-06 21:00:00,115,84,7,0.116667
7086361926,2016-04-06 22:00:00,810,135,12,0.2
7086361926,2016-04-06 23:00:00,0,69,0,0.0
7086361926,2016-04-07 00:00:00,0,68,0,0.0
7086361926,2016-04-07 01:00:00,0,68,0,0.0
7086361926,2016-04-07 02:00:00,0,68,0,0.0
7086361926,2016-04-07 03:00:00,0,68,0,0.0
7086361926,2016-04-07 04:00:00,0,68,0,0.0
7086361926,2016-04-07 05:00:00,0,68,0,0.0
7086361926,2016-04-07 06:00:00,0,68,0,0.0
7086361926,2016-04-07 07:00:00,726,158,28,0.466667
7086361926,2016-04-07 08:00:00,187,87,6,0.1
7086361926,2016-04-07 09:00:00,0,70,0,0.0
7086361926,2016-04-07 10:00:00,57,76,3,0.05
7086361926,2016-04-07 11:00:00,218,88,7,0.116667
7086361926,2016-04-07 12:00:00,166,84,5,0.083333
7086361926,2016-04-07 13:00:00,3867,311,97,1.616667
7086361926,2016-04-07 14:00:00,167,83,6,0.1
7086361926,2016-04-07 15:00:00,8,70,1,0.016667
7086361926,2016-04-07 16:00:00,815,127,21,0.35
7086361926,2016-04-07 17:00:00,6613,518,138,2.3
7086361926,2016-04-07 18:00:00,1331,281,84,1.4
7086361926,2016-04-07 19:00:00,403,142,18,0.3
7086361926,2016-04-07 20:00:00,0,72,0,0.0
7086361926,2016-04-07 21:00:00,0,71,0,0.0
7086361926,2016-04-07 22:00:00,16,71,1,0.016667
7086361926,2016-04-07 23:00:00,0,68,0,0.0
7086361926,2016-04-08 00:00:00,0,68,0,0.0
7086361926,2016-04-08 01:00:00,0,68,0,0.0
7086361926,2016-04-08 02:00:00,0,69,1,0.016667
7086361926,2016-04-08 03:00:00,0,68,0,0.0
7086361926,2016-04-08 04:00:00,0,69,0,0.0
7086361926,2016-04-08 05:00:00,0,68,0,0.0
7086361926,2016-04-08 06:00:00,24,74,3,0.05
7086361926,2016-04-08 07:00:00,397,114,15,0.25
7086361926,2016-04-08 08:00:00,141,85,4,0.066667
7086361926,2016-04-08 09:00:00,165,95,5,0.083333
7086361926,2016-04-08 10:00:00,239,91,6,0.1
7086361926,2016-04-08 11:00:00,105,77,2,0.033333
7086361926,2016-04-08 12:00:00,96,86,5,0.083333
7086361926,2016-04-08 13:00:00,4044,313,100,1.666667
7086361926,2016-04-08 14:00:00,0,69,0,0.0
7086361926,2016-04-08 15:00:00,25,71,1,0.016667
7086361926,2016-04-08 16:00:00,1154,170,30,0.5
7086361926,2016-04-08 17:00:00,1553,393,130,2.166667
7086361926,2016-04-08 18:00:00,1294,269,65,1.083333
7086361926,2016-04-08 19:00:00,107,98,5,0.083333
7086361926,2016-04-08 20:00:00,6,84,1,0.016667
7086361926,2016-04-08 21:00:00,157,98,8,0.133333
7086361926,2016-04-08 22:00:00,11,74,2,0.033333
7086361926,2016-04-08 23:00:00,67,78,3,0.05
7086361926,2016-04-09 00:00:00,78,82,5,0.083333
7086361926,2016-04-09 01:00:00,7,70,1,0.016667
7086361926,2016-04-09 02:00:00,0,68,0,0.0
7086361926,2016-04-09 03:00:00,0,68,0,0.0
7086361926,2016-04-09 04:00:00,0,68,0,0.0
7086361926,2016-04-09 05:00:00,0,68,0,0.0
7086361926,2016-04-09 06:00:00,0,68,0,0.0
7086361926,2016-04-09 07:00:00,9,71,1,0.016667
7086361926,2016-04-09 08:00:00,5,70,1,0.016667
7086361926,2016-04-09 09:00:00,356,132,18,0.3
7086361926,2016-04-09 10:00:00,992,300,74,1.233333
7086361926,2016-04-09 11:00:00,284,107,10,0.166667
7086361926,2016-04-09 12:00:00,597,133,26,0.433333
7086361926,2016-04-09 13:00:00,203,91,9,0.15
7086361926,2016-04-09 14:00:00,265,105,12,0.2
7086361926,2016-04-09 15:00:00,537,133,25,0.416667
7086361926,2016-04-09 16:00:00,184,99,8,0.133333
7086361926,2016-04-09 17:00:00,84,86,4,0.066667
7086361926,2016-04-09 18:00:00,1872,214,61,1.016667
7086361926,2016-04-09 19:00:00,1757,196,34,0.566667
7086361926,2016-04-09 20:00:00,108,87,6,0.1
7086361926,2016-04-09 21:00:00,0,68,0,0.0
7086361926,2016-04-09 22:00:00,0,68,0,0.0
7086361926,2016-04-09 23:00:00,0,68,0,0.0
7086361926,2016-04-10 00:00:00,0,68,0,0.0
7086361926,2016-04-10 01:00:00,0,68,0,0.0
7086361926,2016-04-10 02:00:00,0,68,0,0.0
7086361926,2016-04-10 03:00:00,0,68,0,0.0
7086361926,2016-04-10 04:00:00,0,68,0,0.0
7086361926,2016-04-10 05:00:00,0,68,0,0.0
7086361926,2016-04-10 06:00:00,0,68,0,0.0
7086361926,2016-04-10 07:00:00,0,68,0,0.0
7086361926,2016-04-10 08:00:00,0,68,0,0.0
7086361926,2016-04-10 09:00:00,0,68,0,0.0
7086361926,2016-04-10 10:00:00,0,68,0,0.0
7086361926,2016-04-10 11:00:00,0,68,0,0.0
7086361926,2016-04-10 12:00:00,0,68,0,0.0
7086361926,2016-04-10 13:00:00,10,75,1,0.016667
7086361926,2016-04-10 14:00:00,0,84,0,0.0
7086361926,2016-04-10 15:00:00,13,82,1,0.016667
7086361926,2016-04-10 16:00:00,53,83,2,0.033333
7086361926,2016-04-10 17:00:00,25,87,2,0.033333
7086361926,2016-04-10 18:00:00,0,84,1,0.016667
7086361926,2016-04-10 19:00:00,0,78,0,0.0
7086361926,2016-04-10 20:00:00,324,107,11,0.183333
7086361926,2016-04-10 21:00:00,94,85,4,0.066667
7086361926,2016-04-10 22:00:00,31,80,3,0.05
7086361926,2016-04-10 23:00:00,19,73,2,0.033333
7086361926,2016-04-11 00:00:00,0,68,0,0.0
7086361926,2016-04-11 01:00:00,0,68,0,0.0
7086361926,2016-04-11 02:00:00,0,68,0,0.0
7086361926,2016-04-11 03:00:00,0,68,0,0.0
7086361926,2016-04-11 04:00:00,0,68,0,0.0
7086361926,2016-04-11 05:00:00,0,68,0,0.0
7086361926,2016-04-11 06:00:00,54,79,3,0.05
7086361926,2016-04-11 07:00:00,511,131,18,0.3
7086361926,2016-04-11 08:00:00,11,72,1,0.016667
7086361926,2016-04-11 09:00:00,328,93,9,0.15
7086361926,2016-04-11 10:00:00,190,82,5,0.083333
7086361926,2016-04-11 11:00:00,0,69,0,0.0
7086361926,2016-04-11 12:00:00,278,94,7,0.116667
7086361926,2016-04-11 13:00:00,1511,158,19,0.316667
7086361926,2016-04-11 14:00:00,34,77,2,0.033333
7086361926,2016-04-11 15:00:00,0,69,0,0.0
7086361926,2016-04-11 16:00:00,993,140,20,0.333333
7086361926,2016-04-11 17:00:00,1205,402,142,2.366667
7086361926,2016-04-11 18:00:00,869,270,68,1.133333
7086361926,2016-04-11 19:00:00,98,93,5,0.083333
7086361926,2016-04-11 20:00:00,150,97,9,0.15
7086361926,2016-04-11 21:00:00,0,70,0,0.0
7086361926,2016-04-11 22:00:00,0,69,0,0.0
7086361926,2016-04-11 23:00:00,0,69,0,0.0
7086361926,2016-04-12 00:00:00,0,68,0,0.0
7086361926,2016-04-12 01:00:00,0,68,0,0.0
7086361926,2016-04-12 02:00:00,0,68,0,0.0
7086361926,2016-04-12 03:00:00,0,68,0,0.0
7086361926,2016-04-12 04:00:00,0,68,0,0.0
7086361926,2016-04-12 05:00:00,0,68,0,0.0
7086361926,2016-04-12 06:00:00,0,69,0,0.0
7086361926,2016-04-12 07:00:00,422,117,14,0.233333
8053475328,2016-03-12 00:00:00,76,83,3,0.05
8053475328,2016-03-12 01:00:00,170,90,6,0.1
8053475328,2016-03-12 02:00:00,0,73,0,0.0
8053475328,2016-03-12 03:00:00,0,73,0,0.0
8053475328,2016-03-12 04:00:00,0,73,0,0.0
8053475328,2016-03-12 05:00:00,0,73,0,0.0
8053475328,2016-03-12 06:00:00,0,73,0,0.0
